layer,context,response_idx,predicted_emotion,correct,correct_sim,sim_afraid,sim_angry,sim_anxious,sim_devastated,sim_lonely,sim_sad,sim_terrified,sim_furious,sim_grateful,sim_hopeful,sim_faithful
1,furious,721,hopeful,False,0.935090173963528,0.9371718259885581,0.9378950378510821,0.9401794925950135,0.9365591513429332,0.9365613333865475,0.9402117287059448,0.9259078690635072,0.935090173963528,0.9333823076335647,0.9423011710982172,0.9382257426659822
1,furious,722,sad,False,0.9263083306305853,0.9268628691296316,0.9358987301819583,0.9272216854648029,0.9391144462393122,0.9430341161379971,0.945176404124239,0.8962089162858757,0.9263083306305853,0.9144161662256959,0.934983954186988,0.9235569688141096
1,furious,723,sad,False,0.8984715503054979,0.9013577154329698,0.9105504609179484,0.9006735063689769,0.9192936683007031,0.926868037164055,0.9274479462612222,0.8617186890552704,0.8984715503054979,0.8833827693954184,0.9105385913290673,0.8971495015073853
1,furious,724,sad,False,0.8804255519777928,0.8826847654857071,0.8928578660600393,0.8819466035068946,0.9030590484498573,0.9084473398592801,0.9108120766498764,0.8406823946432147,0.8804255519777928,0.8626548258629259,0.8932506420883294,0.877421808472004
1,furious,725,sad,False,0.9458892813524094,0.9483265818353184,0.9484252848090561,0.9498980710431287,0.9501827849999903,0.9521298430429377,0.9544548175079228,0.9341434017154422,0.9458892813524094,0.942802306998314,0.9517711466370565,0.9472957187491431
1,furious,726,terrified,False,0.9068528040663715,0.9047575769368945,0.8976870626359665,0.9094834849780942,0.8853009553578963,0.8838987823675335,0.8829848166867201,0.9217968599695175,0.9068528040663715,0.9176442297568748,0.8985579629380611,0.9083178574438464
1,furious,727,terrified,False,0.8331332562422078,0.8297616418127989,0.8205778164202638,0.8357528840720626,0.8058019505652514,0.7996849300351094,0.7979323012876587,0.8624480465589688,0.8331332562422078,0.8543220546047396,0.8219651779545867,0.8414234431590757
1,furious,728,sad,False,0.9264538004492349,0.927649225805773,0.934238568633771,0.9255050134530597,0.9408570740720328,0.9414051500381483,0.9442404187478033,0.9026492027287687,0.9264538004492349,0.916313453473363,0.93164849382984,0.9258130011454977
1,furious,729,angry,False,0.9535775172452738,0.9516769263301142,0.9539353767429732,0.9496782881106789,0.9537645147279068,0.9511893667004261,0.9538888292478634,0.9434984780610439,0.9535775172452738,0.9445682657161949,0.9481704389432305,0.9493463253160583
1,furious,730,sad,False,0.906061158199884,0.9084475403257157,0.9162363644857225,0.9083703549940317,0.9255270745682762,0.9304235472472979,0.9329448767165347,0.8722576187599855,0.906061158199884,0.8920345164406323,0.9176669117243379,0.9046636494480071
1,furious,731,sad,False,0.916124569100004,0.9200044986186484,0.9270390080602214,0.921888025031615,0.9326709540334686,0.9387693316258866,0.9410188391062904,0.8855470030696729,0.916124569100004,0.9061177468226915,0.9305842414990853,0.9177047343464642
1,furious,732,sad,False,0.9296860147967067,0.9348104336667473,0.9386358563777019,0.9374360385748199,0.94378250246682,0.9487139190394245,0.9522847625731391,0.9040732668578125,0.9296860147967067,0.9245496955565439,0.9425119570241977,0.9321148713056702
1,furious,733,sad,False,0.9461904228369672,0.9500693168008038,0.9531335436285582,0.9525097348956142,0.9535930569404744,0.9580147641171072,0.9601819400224251,0.9258932938454065,0.9461904228369672,0.9387949573263222,0.9577278434577177,0.9487481979158433
1,furious,734,sad,False,0.8599967198561846,0.8624161809846835,0.8743489365027288,0.860843130207255,0.8851542685792415,0.8922925224615823,0.8943993700331354,0.815872332388463,0.8599967198561846,0.8400921288242483,0.8741697580105118,0.85583452056813
1,furious,735,sad,False,0.9501056073212862,0.952971705742176,0.9538976869974504,0.9577636536249259,0.953595519062516,0.9573953507295545,0.9592375475502823,0.9357382299262991,0.9501056073212862,0.9499921451307103,0.9574759935853749,0.9536464191874787
1,furious,736,hopeful,False,0.9440061116613878,0.9438425527140728,0.9479108462514527,0.9467802137456953,0.9466382221992523,0.9488536479574525,0.9493183766769098,0.929362128031554,0.9440061116613878,0.9395366788633346,0.9508764562157124,0.94582085143679
1,furious,737,sad,False,0.9484113782741093,0.946031723751521,0.9510387061066199,0.9479309648102048,0.9485967391796083,0.9476158076258357,0.9512339338611551,0.9340006821975781,0.9484113782741093,0.9411328565874564,0.9484487184241681,0.9451372943907813
1,furious,738,terrified,False,0.8732489243647011,0.8723047686574171,0.8609121018321125,0.8696064018822598,0.8508724912160479,0.8455042637478742,0.8431529121963217,0.9028327816421838,0.8732489243647011,0.8829881877930579,0.8568902874960418,0.8740131297373855
1,furious,739,sad,False,0.8255834433142886,0.8280943269139165,0.8421325270403692,0.826209056290927,0.8550839263035712,0.8627030392315622,0.8644917543015567,0.7761329623567396,0.8255834433142886,0.8037338529177847,0.8417229058392992,0.8220561823622928
1,furious,740,sad,False,0.9272764537076419,0.9302733785840106,0.9373817647348297,0.934431864729284,0.9416680904581292,0.9494929477600038,0.9496319740846166,0.8983823896365674,0.9272764537076419,0.921024201527071,0.9408202820316801,0.9325857993495303
1,furious,741,sad,False,0.9435012734739142,0.9464376766762439,0.9478470165966262,0.9469951700499569,0.9508600246213835,0.9513974721606215,0.9554850927600372,0.9279188066429158,0.9435012734739142,0.9392564983883507,0.9489240007433983,0.9424844641614767
1,furious,742,devastated,False,0.9467473508913182,0.9431974590616479,0.9465022865851938,0.9389974950778712,0.9477911992775516,0.9394700584382798,0.943593013950504,0.9406286366897247,0.9467473508913182,0.943448542766985,0.9357681690635913,0.942732182560752
1,furious,743,sad,False,0.9249887547423892,0.9270789724180979,0.9323672447293965,0.9266658358305883,0.9379932717452354,0.9420544599699289,0.9431702774095538,0.900127023067919,0.9249887547423892,0.9141260496736969,0.9311824573523593,0.9218683201687157
1,furious,744,terrified,False,0.933509469656793,0.9348101769611258,0.928798966336407,0.9317759555121443,0.9270392322374232,0.921436045145398,0.924385865135168,0.9384299104002833,0.933509469656793,0.9314770478408454,0.9281816340926836,0.9304080006089662
1,furious,745,sad,False,0.9148103719315092,0.9164173566540664,0.9238756330513247,0.9157361430228882,0.9306461041408389,0.9342081041902804,0.9350882261901647,0.8851921641529084,0.9148103719315092,0.902644629652312,0.9242983024669769,0.9130872747205183
1,furious,746,grateful,False,0.9491567870404125,0.9502405136602,0.9465923592614971,0.9551580370697037,0.9399244840349841,0.9395113279900009,0.9397022544585685,0.9519259290861062,0.9491567870404125,0.9555622570729422,0.9502709500994795,0.9547932605418548
1,furious,747,sad,False,0.9044573900593972,0.9064492812941878,0.9142686954263615,0.9039595316177876,0.9208714066189811,0.924579814669522,0.9270452297106687,0.873747709142662,0.9044573900593972,0.8887104212998097,0.913575095890941,0.9001330468948525
1,furious,748,sad,False,0.9323333117278328,0.9333127707596892,0.9377121514853473,0.9368143457543064,0.9374950944810418,0.9412601849430666,0.9427064424569012,0.9135547489627411,0.9323333117278328,0.926191614586015,0.940285509003455,0.9330281052420003
1,furious,749,anxious,False,0.9545548766105239,0.9585137939246835,0.9584767105771468,0.9654036459354518,0.9574300063802339,0.9610403879475051,0.9629481255137455,0.9439257785051329,0.9545548766105239,0.9567489615972493,0.9653966024550991,0.9596546817591329
1,furious,750,lonely,False,0.9415956826282433,0.9428570480921816,0.9476784979070958,0.944576131843224,0.9512039995243609,0.9550257338929742,0.9538577038671483,0.922264117640045,0.9415956826282433,0.9354928567777178,0.948687206393892,0.9430755626567037
1,furious,751,terrified,False,0.9438983274785122,0.9394200111363145,0.9411640494659774,0.937733493182195,0.9346691327376553,0.9304406648351649,0.9319591892899816,0.9450513591826922,0.9438983274785122,0.9417021478859341,0.9318543979650037,0.9394756283225082
1,furious,752,sad,False,0.9273717974983974,0.9328283276862303,0.9366287691322011,0.935193765460155,0.9427137553833292,0.9468335125826822,0.950836765850137,0.9009742441349613,0.9273717974983974,0.9207503641395149,0.9412209423174442,0.9290170774477227
1,furious,753,sad,False,0.9316067396416384,0.932832052325387,0.9380599034791048,0.9310841153621435,0.9423675114328178,0.9453309442435887,0.9472636840184155,0.9071815019936103,0.9316067396416384,0.9188184461486879,0.9360594003055629,0.9258804461515238
1,furious,754,sad,False,0.9148470670581608,0.9166801825696054,0.9252204340746176,0.9169961581344378,0.9313737699332245,0.9362873112421661,0.9384027952483778,0.8830449210985791,0.9148470670581608,0.9024424008594689,0.9260841119937712,0.9144694344967017
1,furious,755,sad,False,0.9377637793770546,0.9406855994848062,0.9450550585688602,0.9405174242980404,0.9486328186237214,0.9506730524064866,0.9547048180178208,0.9151612277860101,0.9377637793770546,0.9276920649257353,0.9461333984216246,0.9374264062536961
1,furious,756,sad,False,0.9489618304541487,0.9505056723871573,0.9522003763119703,0.9521336981895953,0.952417839114768,0.9538389748485765,0.9550310230385439,0.937270758526484,0.9489618304541487,0.9462952096154773,0.9529834208317216,0.95085084070566
1,furious,757,anxious,False,0.9271447607791877,0.928816680298587,0.9279785538538913,0.9324465043156863,0.9266507301277811,0.9276393699482097,0.930071630019305,0.9197552395413945,0.9271447607791877,0.9248673357881306,0.9286939426588703,0.9265544341376883
1,furious,758,sad,False,0.9217623428053365,0.9239234623414196,0.9321636772011337,0.9253700797215741,0.9382032511506356,0.94438396481704,0.9455974910863859,0.888661342519446,0.9217623428053365,0.911481941684118,0.9338181836353315,0.9227277274833563
1,furious,759,terrified,False,0.8613031993408304,0.8612344955907794,0.8509464490944645,0.8660820140120651,0.8380670804800591,0.833716318033847,0.8332943229890398,0.8852541479099484,0.8613031993408304,0.876013657683625,0.8524553634041064,0.8695841409639075
1,furious,760,terrified,False,0.7780630416677738,0.7711273624112935,0.7670649948690341,0.7701612369427109,0.7465745008127682,0.7398404130534484,0.7381705913941218,0.8024858072802095,0.7780630416677738,0.7824757102393346,0.7582064697205672,0.7706369178566879
1,furious,761,sad,False,0.8962465423003347,0.8987446325328403,0.9083777587855312,0.8981569266974204,0.9163487882630672,0.9232916671200749,0.9244739847182755,0.8602326395053586,0.8962465423003347,0.8809081240955623,0.9078121769269067,0.8936302901277116
1,furious,762,sad,False,0.8817889002971445,0.8859223672099794,0.8958329878612604,0.8856538960955176,0.9054158349089992,0.912587933476037,0.9149977476101732,0.8419309833661486,0.8817889002971445,0.8662904183767427,0.8975486104100933,0.8816014392431838
1,furious,763,sad,False,0.9086618956866893,0.9128355982371862,0.9212042601964225,0.9158072700934018,0.9262397372608213,0.933355073437226,0.9353097773006945,0.8756940023797863,0.9086618956866893,0.8970100837157589,0.9230072127582438,0.9107233173262577
1,furious,764,sad,False,0.8528366376240912,0.8564239733843869,0.86838703002379,0.8551705064187334,0.8798107600791905,0.8875901407523084,0.8898540474886147,0.8074517443404726,0.8528366376240912,0.8337040100752234,0.869124217026844,0.8510139078351691
1,furious,765,hopeful,False,0.9516621401828088,0.9487021889124536,0.9529383665684927,0.9541724690630217,0.9475856400869399,0.94912484690865,0.9494211601118063,0.9410141325397561,0.9516621401828088,0.9507873331418574,0.9546358435152756,0.952695157214771
1,furious,766,sad,False,0.9330745727982742,0.9332203677185508,0.939257195526839,0.9339529892947649,0.942373168616035,0.943860845533546,0.9472219815796645,0.9111183673226089,0.9330745727982742,0.9231944293950181,0.9370811102296766,0.9319290409409059
1,furious,767,sad,False,0.9382249255354599,0.9388426639504202,0.944809730524623,0.9408725892137607,0.9433785722596901,0.9455773022165476,0.94892022530344,0.9195643760610726,0.9382249255354599,0.9337535715147045,0.9446071065694868,0.9418258944605532
1,furious,768,sad,False,0.9507806945043566,0.9502323087874865,0.9560732264950454,0.9504390903043256,0.958715582283324,0.9602896952121979,0.9634641242579465,0.9263790309082962,0.9507806945043566,0.9386490913921626,0.9529345973958459,0.9469282615130707
1,furious,769,sad,False,0.9134505086399966,0.9151570688798807,0.9236226204124132,0.9176939999649536,0.9277381383583732,0.9340408899984938,0.9354347059616397,0.8822742276377236,0.9134505086399966,0.9006887423339827,0.9235467994019586,0.9127941178852247
1,furious,770,sad,False,0.9270621608671729,0.9275982525659185,0.9347600212972726,0.9258260074298874,0.9417669205342211,0.9454417703677308,0.9470636223322253,0.8988053761526109,0.9270621608671729,0.9152122160787574,0.9342053368158559,0.9256256166269711
1,furious,771,sad,False,0.9490355565392817,0.9525635092892247,0.9543880373271997,0.9532548181674609,0.9587739413950038,0.9617340584042194,0.9648764151465525,0.9300826978434713,0.9490355565392817,0.9460798131068208,0.9588484550304435,0.951987668438047
1,furious,772,sad,False,0.8836668305046833,0.8880486115229802,0.8974542520763118,0.8875867882737838,0.9070804395020066,0.9141104916846591,0.9169761078750379,0.8445147182675152,0.8836668305046833,0.8674238260957808,0.8991505431366695,0.8827918503036682
1,furious,773,terrified,False,0.8212687723842655,0.8178601474757399,0.8069178821694869,0.8232292690910817,0.7903738494650114,0.7833756886752976,0.7835530236817155,0.8549766761681634,0.8212687723842655,0.8414912644081793,0.8058121407600287,0.8254307301943933
1,furious,774,sad,False,0.9363651562232702,0.9380531658325556,0.9419524104244967,0.941440810200705,0.9416327911473515,0.9466411891236218,0.946979076836078,0.9176636544384091,0.9363651562232702,0.9299075401543,0.9430021642602081,0.9379911478153089
1,furious,775,sad,False,0.9495159958527873,0.9495791024036031,0.9529434665460592,0.9480951844000339,0.9546744033159726,0.9521028409308754,0.955696779888646,0.9367214607641624,0.9495159958527873,0.9446312049158567,0.9486832904895952,0.9494740138073579
1,furious,776,sad,False,0.9370242404474571,0.9404574476401546,0.9418484542302429,0.9410098906795401,0.9480653132136234,0.9502046007080256,0.9523066403877228,0.919926371338209,0.9370242404474571,0.9337183055688634,0.9438148166299389,0.9393865972510262
1,furious,777,terrified,False,0.9190176878177931,0.9137037006456807,0.9147252010644232,0.9090117398650397,0.9063744623610179,0.901246318309189,0.9020327468255949,0.9258037642105268,0.9190176878177931,0.9175934656265217,0.8992855296444728,0.916507414025591
1,furious,778,terrified,False,0.9332440525456864,0.9328064016097478,0.92789692771539,0.9348996269256263,0.9238131067673999,0.9213853704667774,0.9235316468872459,0.9381930421035773,0.9332440525456864,0.9342385304265295,0.9287051048822936,0.9316236543707059
1,furious,779,terrified,False,0.8307912029105177,0.826002859688992,0.8150547243641965,0.8298139679884143,0.7997550717241587,0.7884049977809149,0.7916907556355751,0.8623104437465197,0.8307912029105177,0.8463117288166764,0.8148561594525539,0.8326253487699715
1,furious,780,sad,False,0.9204715664200759,0.9218683606128646,0.9292670976811941,0.9233449936308376,0.9344553542266806,0.9398099659434002,0.9403527646469206,0.8912594245518902,0.9204715664200759,0.908841768656141,0.931343288761907,0.9202815137387932
1,furious,781,sad,False,0.9273717974983974,0.9328283276862303,0.9366287691322011,0.935193765460155,0.9427137553833292,0.9468335125826822,0.950836765850137,0.9009742441349613,0.9273717974983974,0.9207503641395149,0.9412209423174442,0.9290170774477227
1,furious,782,sad,False,0.9219955653020571,0.9222989810664286,0.931434535802182,0.9219555534551181,0.9373902921836301,0.9413629972920124,0.9425709819078203,0.8912698779960557,0.9219955653020571,0.9096164014752879,0.9303946037776039,0.9204746241428869
1,furious,783,sad,False,0.9189326461701725,0.919825218569039,0.9283767016058737,0.9210408090361994,0.9332939805858573,0.9386372725357411,0.9404213348647473,0.8876408188611259,0.9189326461701725,0.9061259209810221,0.9293368238864707,0.917738400005192
1,furious,784,hopeful,False,0.9488919403893992,0.9491522271283985,0.950654987447922,0.9514014583242862,0.9481450471754502,0.951890256998367,0.9512174710388024,0.937809988447317,0.9488919403893992,0.9456270925528514,0.952222434825718,0.9488314308725625
1,furious,785,sad,False,0.9095154548036376,0.9118283728107701,0.9203136712761555,0.9114077296808669,0.9289077094135376,0.9338303386994429,0.9367231451029426,0.8749521030352259,0.9095154548036376,0.895694139896571,0.9202139366335659,0.9080785802130608
1,furious,786,sad,False,0.9379796548498227,0.9434582889190394,0.9446306435515647,0.9488052575546202,0.9461643920607595,0.9509359781953668,0.9531622462451615,0.9208913229389953,0.9379796548498227,0.9373696666875874,0.9501574524653078,0.942575649048658
1,furious,787,furious,True,0.9369556247397204,0.935707345870739,0.934834066950251,0.9353811521724643,0.9306593440963027,0.9279971870746995,0.9297408330968407,0.9369190522534084,0.9369556247397204,0.9345638913829015,0.9294396755072585,0.9350688103067718
1,furious,788,sad,False,0.8908414972575719,0.8935255866391227,0.9028248432048634,0.8929323866193009,0.9120464375205555,0.917460349335285,0.9190834038650689,0.8542514975540321,0.8908414972575719,0.875226646200042,0.9033973903081033,0.8897826775946369
1,furious,789,sad,False,0.8969876079998133,0.8994169108183613,0.9077453611921267,0.8990646499302323,0.9167549703545312,0.9223914199104242,0.9253903245936022,0.8608011321114521,0.8969876079998133,0.8807703971106775,0.9091324043823285,0.8937499297771386
1,furious,790,sad,False,0.9273717974983974,0.9328283276862303,0.9366287691322011,0.935193765460155,0.9427137553833292,0.9468335125826822,0.950836765850137,0.9009742441349613,0.9273717974983974,0.9207503641395149,0.9412209423174442,0.9290170774477227
1,furious,791,sad,False,0.9220451615654401,0.9238403582478866,0.9301834342172124,0.9243627407961446,0.9362686084901694,0.9411501256611288,0.9424924933926954,0.894587547565722,0.9220451615654401,0.9103939067545783,0.9305285520886052,0.9193405127772647
1,furious,792,sad,False,0.8615569094621358,0.864021702460004,0.8756677228626077,0.8628112030832871,0.8870554426346047,0.8924208028667404,0.8954075566572475,0.8185209642822996,0.8615569094621358,0.8427875503672171,0.8758840046757089,0.858157172026498
1,furious,793,anxious,False,0.9583231391006454,0.9609704163916896,0.959313775996545,0.9657562635187515,0.9580713464177087,0.9608751991329404,0.9616214381611804,0.9520379507933667,0.9583231391006454,0.9631437213101021,0.9653116260794345,0.9634241307586496
1,furious,794,sad,False,0.8599967198561846,0.8624161809846835,0.8743489365027288,0.860843130207255,0.8851542685792415,0.8922925224615823,0.8943993700331354,0.815872332388463,0.8599967198561846,0.8400921288242483,0.8741697580105118,0.85583452056813
1,furious,795,terrified,False,0.8969293045551671,0.8950865608326953,0.891595603665772,0.894045186837163,0.885780551899426,0.8801837113930974,0.8795326154618253,0.9107295713101105,0.8969293045551671,0.9069307268107342,0.8848637428228561,0.9004163567707977
1,furious,796,sad,False,0.9200196168617912,0.9193937444696236,0.9285884251246334,0.9183584820596669,0.9346619308489315,0.937908787189256,0.9406883763024627,0.8885643932909573,0.9200196168617912,0.9042080728899082,0.9267011471900383,0.9158796923566718
1,furious,797,sad,False,0.8818432706337221,0.884291580833865,0.8939082240068921,0.884972411693415,0.9022401249035774,0.9087421269836824,0.909988863545431,0.8444421124112906,0.8818432706337221,0.8666556150435925,0.8952765824790659,0.8801360892069479
1,furious,798,sad,False,0.9288708831193944,0.9290245982048795,0.9342180800712891,0.9284338357606676,0.9369842049750686,0.9380662808274527,0.9398180529678664,0.9094565113568955,0.9288708831193944,0.9198001755863286,0.9316572828130841,0.9278116316682166
1,furious,799,sad,False,0.9431295510793596,0.9424615965177817,0.9495403024134504,0.9443905551836272,0.9501716017797137,0.9546624261687033,0.954778521298475,0.921081417226647,0.9431295510793596,0.9363880370446303,0.9510929595598533,0.9429234020212328
1,grateful,800,furious,False,0.9463216861858806,0.9513875333476709,0.9520568510947812,0.9516301383133625,0.9495394871460849,0.9483437983334978,0.9504441153237516,0.9440206139612517,0.9522568113977989,0.9463216861858806,0.9485779286553,0.949065340006146
1,grateful,801,sad,False,0.9023910301621315,0.9169500538171375,0.9225751681679912,0.9161565108107877,0.9296986116804659,0.9331520129096355,0.9364724273714957,0.8869126722642628,0.9145007803702172,0.9023910301621315,0.9239663083425975,0.9102396003634102
1,grateful,802,sad,False,0.9363204041505075,0.9455341147043089,0.9479106697812624,0.947518454151276,0.9515740345112694,0.9551993878480357,0.9564870124974766,0.9266000447095528,0.9434934596325266,0.9363204041505075,0.9514216373622342,0.9420548246337512
1,grateful,803,sad,False,0.9570931310734256,0.9587930173577133,0.9567877525462318,0.9593312381455458,0.9607431095002736,0.9590758221048814,0.9621659926569835,0.9483819926375417,0.9561079325459285,0.9570931310734256,0.9610354017357648,0.9599722797434886
1,grateful,804,sad,False,0.9319884819091435,0.9406363475962988,0.94078164014625,0.9387747617283376,0.9458696426730759,0.9413814662683613,0.9465279982931442,0.9266509106268632,0.9377320624401893,0.9319884819091435,0.9401001289044806,0.9370941528487927
1,grateful,805,sad,False,0.9433815601434137,0.9447290056802828,0.949096274081808,0.9451857102710882,0.949991356761444,0.9513183757308121,0.9513706199937954,0.9321191203465157,0.9461814685367105,0.9433815601434137,0.9469814873939035,0.9485328329320294
1,grateful,806,hopeful,False,0.9427262203643392,0.9475772673005317,0.9478268278616263,0.9474852461612483,0.9469970381651733,0.9452626720459805,0.9475500687074149,0.9391847904251204,0.9468311030724743,0.9427262203643392,0.9489089268869788,0.9453163289886221
1,grateful,807,sad,False,0.9421629711888094,0.9516143940504416,0.9568187634125129,0.9509894246654907,0.9580983712189568,0.9593067079072866,0.9604597715762687,0.9310115527901313,0.9508819048421355,0.9421629711888094,0.9567133919595862,0.9502127963228595
1,grateful,808,sad,False,0.9455571330619386,0.9490455306054715,0.9509901720797568,0.9518351717687517,0.9555022279373984,0.9597604979708557,0.9616800780181499,0.9260428889118775,0.9458111006895473,0.9455571330619386,0.956372838092763,0.9481545364257746
1,grateful,809,sad,False,0.8757091793561845,0.8926968740423663,0.9016790597632885,0.8927762785643811,0.9110214849625762,0.917674881332615,0.9191761600798279,0.8530402357941304,0.8890986361104232,0.8757091793561845,0.9028479065007642,0.8889001746597565
1,grateful,810,sad,False,0.9062392222253947,0.9201040040752304,0.92725358661998,0.9217776941071789,0.9325443961888058,0.9389607779500178,0.9409151724777242,0.8856132795830575,0.9167683687909922,0.9062392222253947,0.9297235237574231,0.9182757972256459
1,grateful,811,anxious,False,0.9369166512140583,0.9402454936495566,0.939138134872354,0.9435911910044708,0.9368536464998958,0.9365768011003223,0.9384746729222363,0.9319933691085295,0.9373040713140313,0.9369166512140583,0.9414340590202102,0.940593416411946
1,grateful,812,lonely,False,0.932438726311809,0.9381082777591181,0.9423823094249558,0.9387978487491384,0.9434065540031773,0.9446599662158893,0.9445459199602142,0.924700379903586,0.9388185177181649,0.932438726311809,0.938869148668964,0.9379789912913387
1,grateful,813,sad,False,0.8613307344861028,0.8810697293772953,0.892046329452644,0.8797078165689005,0.9021335909104623,0.9093360291782341,0.9108897493311804,0.8383464949817955,0.878931360203006,0.8613307344861028,0.8909004138459844,0.8762817272570905
1,grateful,814,sad,False,0.8037338529177847,0.8280943269139165,0.8421325270403692,0.826209056290927,0.8550839263035712,0.8627030392315622,0.8644917543015567,0.7761329623567396,0.8255834433142886,0.8037338529177847,0.8417229058392992,0.8220561823622928
1,grateful,815,anxious,False,0.9418410239442138,0.9421515235198199,0.9413515064084996,0.9502256719178087,0.9406286467239203,0.9434561708739291,0.9441244608460109,0.931379712438328,0.9390842501377967,0.9418410239442138,0.9481962466329419,0.9452942026905945
1,grateful,816,sad,False,0.9367018271495372,0.945792085142994,0.9462372789296302,0.9469254417023112,0.9505898854898536,0.9552063722993066,0.9566587287636923,0.9203257591976054,0.9397170225802023,0.9367018271495372,0.9512305431581742,0.9420689464417353
1,grateful,817,faithful,False,0.9433379265926976,0.9390432386528053,0.9324745006681086,0.9434142547929059,0.9291967504861781,0.9272058402219088,0.9294605582810416,0.9420924664496697,0.9361501432983248,0.9433379265926976,0.9372246832114216,0.9440859906109123
1,grateful,818,lonely,False,0.9472364875517607,0.9510688599313972,0.9550904414442438,0.9552278883911227,0.9553921911768241,0.9608499813857492,0.9601735186446556,0.9327440639558484,0.950560435733321,0.9472364875517607,0.9582606262708383,0.952894589165947
1,grateful,819,devastated,False,0.9454936108948803,0.9489284055874929,0.9534526425857511,0.9489622953964525,0.9560211181055052,0.9534315923854255,0.9555645723568755,0.9379022461451625,0.9500733637915697,0.9454936108948803,0.9482101861766219,0.9497296608437881
1,grateful,820,lonely,False,0.9245013097317493,0.9355366532878957,0.9377624729904575,0.9365570683495058,0.9440458476407771,0.9494359702900006,0.9487685504963776,0.9112865378352881,0.9323161134520241,0.9245013097317493,0.9410828320383151,0.9344977983223556
1,grateful,821,sad,False,0.892211935015808,0.9076971471719681,0.9165253140008833,0.905782700636437,0.9231234131059955,0.9259416993763414,0.9280268378704584,0.8770594025290099,0.9067693065208384,0.892211935015808,0.9129153148775905,0.903673502327805
1,grateful,822,terrified,False,0.9243843927976619,0.91779482066876,0.9112774096924983,0.9211799834729065,0.9056244870359826,0.9038081460726772,0.9039092628163171,0.9275238498971543,0.9166740174648383,0.9243843927976619,0.9154831720815059,0.9205403688162985
1,grateful,823,grateful,True,0.9400122989552504,0.9302938653457518,0.932558731667366,0.9322108907084373,0.9266831853557378,0.9234766736887389,0.9230101777932722,0.9381975051250686,0.9352688869381621,0.9400122989552504,0.9278017930928324,0.9363797349107471
1,grateful,824,sad,False,0.9195929820915594,0.9309143649529699,0.9386408689194305,0.9282904572448578,0.9454306886191574,0.9471408405169266,0.9484735838737269,0.9026843880856878,0.92996776180945,0.9195929820915594,0.936903061923644,0.9294541754480975
1,grateful,825,sad,False,0.8037338529177847,0.8280943269139165,0.8421325270403692,0.826209056290927,0.8550839263035712,0.8627030392315622,0.8644917543015567,0.7761329623567396,0.8255834433142886,0.8037338529177847,0.8417229058392992,0.8220561823622928
1,grateful,826,sad,False,0.8992230003879262,0.9150662072471673,0.922312956435444,0.9173251369653115,0.9289975543631221,0.9368884979126889,0.938323709636629,0.8777444027092512,0.9105526509075298,0.8992230003879262,0.9241062090607495,0.9116300640780791
1,grateful,827,anxious,False,0.9404415442651262,0.9451148646056089,0.9439413330011136,0.9478200051292567,0.9437777680325601,0.9445598846376502,0.9455377886251671,0.934386040193943,0.9424617441531536,0.9404415442651262,0.9467218509274946,0.9446552721276602
1,grateful,828,sad,False,0.8860430646475713,0.9012356683738216,0.9100085235190185,0.9008193720490917,0.9188133507429546,0.9233172821099656,0.9250765953914062,0.8651035869758776,0.8996979864296382,0.8860430646475713,0.9127720795907142,0.8978595325953227
1,grateful,829,sad,False,0.8523768122348294,0.8747811243427812,0.8847920656627508,0.8725634138692033,0.8965231958281611,0.9012368512797838,0.9049143369492489,0.8309250871694374,0.8719615978980972,0.8523768122348294,0.8841251275407205,0.8680276943981396
1,grateful,830,terrified,False,0.9060118653609711,0.8996394860620944,0.8927134663618272,0.8950844531266305,0.8862636239370945,0.8795160687737165,0.876960904953523,0.9227833565512736,0.9035992618406437,0.9060118653609711,0.8864885753798876,0.896140158093561
1,grateful,831,sad,False,0.8970160901982798,0.9138127475570275,0.9203460628837441,0.9126315959172364,0.9293346318455891,0.9335116508205199,0.9360581768417464,0.8793521041100706,0.9108538561987709,0.8970160901982798,0.9214750763401123,0.9090134247532484
1,grateful,832,sad,False,0.9250171553032408,0.9336750528038864,0.9382842053460005,0.9338677696128733,0.94102770580543,0.9416971735845858,0.9434047350209853,0.916507182739752,0.9341180442800341,0.9250171553032408,0.9350014162632381,0.9319199282079482
1,grateful,833,sad,False,0.8674238260957808,0.8880486115229802,0.8974542520763118,0.8875867882737838,0.9070804395020066,0.9141104916846591,0.9169761078750379,0.8445147182675152,0.8836668305046833,0.8674238260957808,0.8991505431366695,0.8827918503036682
1,grateful,834,sad,False,0.9204312592917093,0.9292190779699929,0.9323053507097951,0.9289148933256055,0.9377292797227047,0.9374730863524978,0.9405063740753143,0.9114592683724889,0.9281579071303634,0.9204312592917093,0.9318048194718357,0.9265434991163234
1,grateful,835,sad,False,0.9091377179864129,0.9228709154680927,0.9290106374599227,0.9224463639282847,0.9335200496730034,0.9356971975772399,0.9381270946793939,0.89584693327534,0.9217790546216508,0.9091377179864129,0.9294841333141572,0.9184268203017985
1,grateful,836,sad,False,0.9080423937940679,0.9206698628277563,0.9268724327003931,0.9203964009002785,0.9339669989404201,0.9381258235646719,0.9404605549706022,0.8901821985832749,0.9184427353488758,0.9080423937940679,0.9293494079980246,0.917055863891272
